timestap,can_msg.data,can_msg.dlc,can_msg.id,error_mask,error_messages,header.frame_id,header.stamp.nanosec,header.stamp.sec,reset_required
1740862394256572470,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,255287703,1740862394,False
1740862395257263690,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,256759889,1740862395,False
1740862396259797488,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,258624983,1740862396,False
1740862397270565283,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,270054058,1740862397,False
1740862398272191247,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,271549519,1740862398,False
1740862399272577526,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,271663625,1740862399,False
1740862400273380299,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,272411579,1740862400,False
1740862401277263119,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,276562189,1740862401,False
1740862402279327060,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,278696629,1740862402,False
1740862403282314623,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,281665439,1740862403,False
1740862404284992595,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,283793529,1740862404,False
1740862405288113143,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,287526906,1740862405,False
1740862406298395633,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,297711855,1740862406,False
1740862407300242665,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,298728671,1740862407,False
1740862408301824781,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,301171982,1740862408,False
1740862409303449550,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,301374953,1740862409,False
1740862410313319192,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,312760733,1740862410,False
1740862411309352733,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,308750592,1740862411,False
1740862412313038862,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,312185573,1740862412,False
1740862413313703463,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,313239409,1740862413,False
1740862414323571800,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,322782610,1740862414,False
1740862415326258215,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,325745934,1740862415,False
1740862416328301168,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,327585358,1740862416,False
1740862417333060247,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,331905888,1740862417,False
1740862418334217515,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,333581900,1740862418,False
1740862419335883217,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,335327510,1740862419,False
1740862420337664343,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,337021624,1740862420,False
1740862421348328259,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,347748615,1740862421,False
1740862422352137152,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,351310360,1740862422,False
1740862423355226836,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,354611095,1740862423,False
1740862424357836940,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,357237072,1740862424,False
1740862425358375004,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,357824801,1740862425,False
1740862426361018635,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,360381644,1740862426,False
1740862427363699991,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,363197983,1740862427,False
1740862428366728366,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,365800258,1740862428,False
1740862429367141796,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,366650156,1740862429,False
1740862430378932308,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,378361241,1740862430,False
1740862431383506886,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,382820966,1740862431,False
1740862432385265325,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,384480264,1740862432,False
1740862433382738084,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,381613678,1740862433,False
1740862434385396493,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,384643721,1740862434,False
1740862435396598024,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,396066062,1740862435,False
1740862436393069505,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,391346863,1740862436,False
1740862437403317317,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,402577538,1740862437,False
1740862438407417889,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,406667101,1740862438,False
1740862439410351808,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,409454710,1740862439,False
1740862440411526825,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,410718466,1740862440,False
1740862441411865285,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,411193061,1740862441,False
1740862442412449482,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,411796523,1740862442,False
1740862443423401845,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,422849210,1740862443,False
1740862444423474777,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,422932575,1740862444,False
1740862445426809971,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,426107762,1740862445,False
1740862446426483614,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,425975334,1740862446,False
1740862447430113215,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,429577765,1740862447,False
1740862448432489761,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,431302761,1740862448,False
1740862449442899226,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,442310943,1740862449,False
1740862450446075003,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,445187729,1740862450,False
1740862451449172789,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,448779810,1740862451,False
1740862452451578091,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,450447926,1740862452,False
1740862453450525019,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,449782168,1740862453,False
1740862454453090834,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,452163846,1740862454,False
1740862455456101946,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,455731881,1740862455,False
1740862456467555820,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,466793384,1740862456,False
1740862457470119897,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,469387127,1740862457,False
1740862458468603429,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,467965479,1740862458,False
1740862459478130962,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,474019122,1740862459,False
1740862460471834777,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,471131416,1740862460,False
1740862461486402988,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,485236181,1740862461,False
1740862462477884294,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,477001821,1740862462,False
1740862463481056768,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,480365407,1740862463,False
1740862464491112823,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,490515323,1740862464,False
1740862465489341093,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,488857583,1740862465,False
1740862466498815836,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,497972149,1740862466,False
1740862467500215289,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,499613181,1740862467,False
1740862468506555898,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,506092292,1740862468,False
1740862469505017898,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,504312009,1740862469,False
1740862470510833101,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,510124909,1740862470,False
1740862471507158391,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,506586748,1740862471,False
1740862512650745567,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,649790580,1740862512,False
1740862513652545547,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,651862892,1740862513,False
1740862514652989275,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,652186615,1740862514,False
1740862515663449230,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,662681259,1740862515,False
1740862516665334784,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,664363348,1740862516,False
1740862517669420310,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,668691797,1740862517,False
1740862518668776024,[  0   0 128   0   0   0   0   0],8,263,140737488355328,"['Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,668140028,1740862518,False
1740862519669925261,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,669442711,1740862519,False
1740862520675118807,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,674596224,1740862520,False
1740862521675358789,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,674804492,1740862521,False
1740862522684916565,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,683970250,1740862522,False
1740862523684959964,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,684473190,1740862523,False
1740862524689394985,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,688989047,1740862524,False
1740862525695960695,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,695417599,1740862525,False
1740862526692847510,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,692242651,1740862526,False
1740862527700681823,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,699658705,1740862527,False
1740862528698600207,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,697899792,1740862528,False
1740862529705712731,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,704860693,1740862529,False
1740862530711858365,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,711287171,1740862530,False
1740862531709426147,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,708810376,1740862531,False
1740862532717822284,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,717247283,1740862532,False
1740862533714771547,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,714171073,1740862533,False
1740862534721612707,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,721115757,1740862534,False
1740862535728925217,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,728447628,1740862535,False
1740862536729103525,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,728492618,1740862536,False
1740862537729206856,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,728517418,1740862537,False
1740862538742028256,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,741163674,1740862538,False
1740862539743834931,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,743285786,1740862539,False
1740862540741007387,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,740184887,1740862540,False
1740862541743209380,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,742350142,1740862541,False
1740862542753989866,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,753527349,1740862542,False
1740862543758890894,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,757670744,1740862543,False
1740862544760730190,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,759949292,1740862544,False
1740862545763623455,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,762938305,1740862545,False
1740862546766515475,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,763648405,1740862546,False
1740862547764983494,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,764353867,1740862547,False
1740862548767059580,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,766546085,1740862548,False
1740862549770474670,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,770127615,1740862549,False
1740862550773011581,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,772277885,1740862550,False
1740862551781969129,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,780407300,1740862551,False
1740862552779152883,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,777443432,1740862552,False
1740862553791439126,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,790870013,1740862553,False
1740862554793365622,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,792293255,1740862554,False
1740862555791539381,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,790963484,1740862555,False
1740862556792925604,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,791876278,1740862556,False
1740862557800517861,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,799516954,1740862557,False
1740862558800228530,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,799275528,1740862558,False
1740862559811101448,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,810315302,1740862559,False
1740862560813286311,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,812747888,1740862560,False
1740862561818310917,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,817258103,1740862561,False
1740862562812276133,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,811443681,1740862562,False
1740862563817941287,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,817335244,1740862563,False
1740862564818528782,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,817797647,1740862564,False
1740862565827093397,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,826068872,1740862565,False
1740862566828125783,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,827341557,1740862566,False
1740862567839662213,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,837382274,1740862567,False
1740862568831947924,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,831573860,1740862568,False
1740862569843763222,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,843064088,1740862569,False
1740862570844322260,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,843610005,1740862570,False
1740862571845806653,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,845314056,1740862571,False
1740862572848233460,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,847495604,1740862572,False
1740862573850672784,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,850104951,1740862573,False
1740862574851967710,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,851380644,1740862574,False
1740862575863938141,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,863361636,1740862575,False
1740862576866143387,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,865568610,1740862576,False
1740862577869119070,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,867982061,1740862577,False
1740862578873299386,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,872887528,1740862578,False
1740862579871659616,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,871140105,1740862579,False
1740862580872902342,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,871854777,1740862580,False
1740862581882895273,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,882157321,1740862581,False
1740862582886510142,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,885596983,1740862582,False
1740862583889688229,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,888930405,1740862583,False
1740862584895179541,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,893747095,1740862584,False
1740862585896226794,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,895665202,1740862585,False
1740862586897642100,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,896625256,1740862586,False
1740862587901977279,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,901003478,1740862587,False
1740862588908316102,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,907111378,1740862588,False
1740862589911254496,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,910561218,1740862589,False
1740862590910225013,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,909681022,1740862590,False
1740862591915553695,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,911814655,1740862591,False
1740862592913132035,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,912535882,1740862592,False
1740862593925623593,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,922021136,1740862593,False
1740862594917837684,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,917312701,1740862594,False
1740862595924789816,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,924273538,1740862595,False
1740862596929286840,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,928672318,1740862596,False
1740862597933732252,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,933035422,1740862597,False
1740862598933600226,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,933221618,1740862598,False
1740862599941833714,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,941365086,1740862599,False
1740862600947511130,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,946953603,1740862600,False
1740862601945141747,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,944176842,1740862601,False
1740862602947894762,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,946967043,1740862602,False
1740862603955904934,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,955099780,1740862603,False
1740862604952982296,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,952458818,1740862604,False
1740862605959457374,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,958839972,1740862605,False
1740862606966390334,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,965392724,1740862606,False
1740862607963270714,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,961960834,1740862607,False
1740862608968937839,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,968111596,1740862608,False
1740862609973042345,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,972040350,1740862609,False
1740862610977584571,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,976990498,1740862610,False
1740862611984959882,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,984496375,1740862611,False
1740862612980739831,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,979876946,1740862612,False
1740862613984964174,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,984003685,1740862613,False
1740862614994963550,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,994307426,1740862614,False
1740862615999015706,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,997642368,1740862615,False
1740862617002114580,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,1579838,1740862617,False
1740862618003736823,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,3040218,1740862618,False
1740862619006530609,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,5800467,1740862619,False
1740862620007670093,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,7151607,1740862620,False
1740862621010223306,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,9476139,1740862621,False
1740862622008323155,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,7869632,1740862622,False
1740862623019327008,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,18055563,1740862623,False
1740862624022487915,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,21223926,1740862624,False
1740862625023569990,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,22931691,1740862625,False
1740862626026825762,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,25373477,1740862626,False
1740862627027244687,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,26454798,1740862627,False
1740862628038810388,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,37989170,1740862628,False
1740862629040495043,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,39724163,1740862629,False
1740862630043092256,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,42654350,1740862630,False
1740862631050592496,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,45722917,1740862631,False
1740862632050247072,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,48523256,1740862632,False
1740862633045576163,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,44956681,1740862633,False
1740862634057977076,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,57326969,1740862634,False
1740862635059505672,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,58697735,1740862635,False
1740862636060363048,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,59919253,1740862636,False
1740862637060802109,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,59662126,1740862637,False
1740862638062487822,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,61429442,1740862638,False
1740862639071770273,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,71255820,1740862639,False
1740862640074006264,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,73338556,1740862640,False
1740862641073885620,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,73100851,1740862641,False
1740862642077483986,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,76128858,1740862642,False
1740862643079803491,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,78842011,1740862643,False
1740862644083031041,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,82340804,1740862644,False
1740862645092302337,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,91489471,1740862645,False
1740862646094182710,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,92359275,1740862646,False
1740862647096823571,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,95958416,1740862647,False
1740862648100727981,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,98812254,1740862648,False
1740862649103420540,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,102093413,1740862649,False
1740862650104755579,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,104162562,1740862650,False
1740862651108941335,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,107772743,1740862651,False
1740862652113058105,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,111299313,1740862652,False
1740862653112430047,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,111824679,1740862653,False
1740862654117050182,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,115025331,1740862654,False
