timestamp,can_msg.data,can_msg.dlc,can_msg.id,error,header.frame_id,header.stamp.nanosec,header.stamp.sec,integrator,pump_power,windup
1763324749240028893,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,239540057,1763324749,64163.0,0.0,517
1763324749331918974,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,331647836,1763324749,64163.0,0.0,517
1763324749438218766,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,437676105,1763324749,64163.0,0.0,517
1763324749530737107,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,530099247,1763324749,64163.0,0.0,517
1763324749685174261,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,684828178,1763324749,64163.0,0.0,517
1763324749757577728,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,757128989,1763324749,64163.0,0.0,517
1763324749840803615,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,840111033,1763324749,64163.0,0.0,517
1763324749933077379,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,932539135,1763324749,64163.0,0.0,517
1763324750047460721,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,47012206,1763324750,64163.0,0.0,517
1763324750131027859,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,129949323,1763324750,64163.0,0.0,517
1763324750244037208,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,243201201,1763324750,64163.0,0.0,517
1763324750336196380,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,335603159,1763324750,64163.0,0.0,517
1763324750449253409,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,448607868,1763324750,64163.0,0.0,517
1763324750532586305,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,531609273,1763324750,64163.0,0.0,517
1763324750688474063,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,687325062,1763324750,64163.0,0.0,517
1763324750760199222,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,759476145,1763324750,64163.0,0.0,517
1763324750852670525,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,852368090,1763324750,64163.0,0.0,517
1763324750934763348,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,934117295,1763324750,64163.0,0.0,517
1763324751048858913,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,47751384,1763324751,64163.0,0.0,517
1763324751142657683,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,142190959,1763324751,64163.0,0.0,517
1763324751254855602,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,254190573,1763324751,64163.0,0.0,517
1763324751336585703,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,336183108,1763324751,64163.0,0.0,517
1763324751451106264,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,450389299,1763324751,64163.0,0.0,517
1763324751546138708,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,544992971,1763324751,64163.0,0.0,517
1763324751691922485,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,690421290,1763324751,64163.0,0.0,517
1763324751763653790,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,763040249,1763324751,64163.0,0.0,517
1763324751856138533,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,855702882,1763324751,64163.0,0.0,517
1763324751941070547,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,940213196,1763324751,64163.0,0.0,517
1763324752057170193,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,52847280,1763324752,64163.0,0.0,517
1763324752148046125,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,147271079,1763324752,64163.0,0.0,517
1763324752252434578,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,252190672,1763324752,64163.0,0.0,517
1763324752344719321,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,344434967,1763324752,64163.0,0.0,517
1763324752449571905,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,448835387,1763324752,64163.0,0.0,517
1763324752541594950,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,540858144,1763324752,64163.0,0.0,517
1763324752697923131,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,696999220,1763324752,64163.0,0.0,517
1763324752772367896,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,771223248,1763324752,64163.0,0.0,517
1763324752853551978,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,853353449,1763324752,64163.0,0.0,517
1763324752949479405,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,948749512,1763324752,64163.0,0.0,517
1763324753053171085,[250 163   2   5   4 120   0   0],8,265,1144.0,NgReg,52814186,1763324753,64163.0,0.0,517
