timestamp,can_msg.data,can_msg.dlc,can_msg.id,glow_plug_i,glow_plug_v,header.frame_id,header.stamp.nanosec,header.stamp.sec,sekevence
1761498670363730126,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,363197097,1761498670,0
1761498670456323580,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,455429779,1761498670,0
1761498670568223290,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,567985944,1761498670,0
1761498670650216039,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,649943268,1761498670,0
1761498670804110340,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,803839106,1761498670,0
1761498670875998805,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,875802195,1761498670,0
1761498670968313760,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,967944413,1761498670,0
1761498671060112673,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,59849279,1761498671,0
1761498671162926178,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,162400989,1761498671,0
1761498671254590270,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,254317468,1761498671,0
1761498671366886933,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,366623283,1761498671,0
1761498671459056150,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,458729427,1761498671,0
1761498671571294956,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,570994185,1761498671,0
1761498671653394770,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,653148143,1761498671,0
1761498671807879749,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,807572739,1761498671,0
1761498671880225395,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,879984241,1761498671,0
1761498671972310003,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,972060625,1761498671,0
1761498672054204018,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,53884751,1761498672,0
1761498672166536638,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,166137851,1761498672,0
1761498672259091641,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,258506452,1761498672,0
1761498672371632743,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,371322532,1761498672,0
1761498672463871679,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,463690622,1761498672,0
1761498672567803840,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,566870680,1761498672,0
1761498672660314203,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,660112377,1761498672,0
1761498672815994090,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,815407685,1761498672,0
1761498672887984750,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,887652107,1761498672,0
1761498672970097708,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,969787561,1761498672,0
1761498673062062108,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,61598936,1761498673,0
1761498673174958434,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,174659199,1761498673,0
1761498673267660949,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,267192209,1761498673,0
1761498673370053727,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,369590778,1761498673,0
1761498673462299918,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,462006411,1761498673,0
1761498673575350997,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,574775600,1761498673,0
1761498673667541604,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,667109088,1761498673,0
1761498673812236451,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,811587774,1761498673,0
1761498673883820956,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,883521082,1761498673,0
1761498673976283950,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,976010731,1761498673,0
1761498674068435830,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,68115763,1761498674,0
1761498674181143471,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,180819533,1761498674,0
1761498674263089660,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,262826362,1761498674,0
1761498674375757141,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,375501875,1761498674,0
1761498674468382111,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,467890555,1761498674,0
1761498674580824150,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,580372594,1761498674,0
1761498674663571113,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,662932068,1761498674,0
1761498674817566892,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,817306218,1761498674,0
1761498674890300136,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,889815044,1761498674,0
1761498674982767312,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,982266604,1761498674,0
1761498675064412244,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,64217651,1761498675,0
1761498675177141635,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,176865729,1761498675,0
1761498675269446657,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,269080574,1761498675,0
1761498675382191504,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,381796877,1761498675,0
1761498675474626896,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,474292461,1761498675,0
1761498675576960901,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,576738691,1761498675,0
1761498675669328163,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,669054017,1761498675,0
1761498675823337047,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,822860691,1761498675,0
1761498675895233061,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,894798849,1761498675,0
1761498675976798470,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,976522980,1761498675,0
1761498676068671803,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,68447929,1761498676,0
1761498676180590584,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,180375222,1761498676,0
1761498676272783340,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,272559018,1761498676,0
1761498676384829642,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,384689865,1761498676,0
1761498676476547323,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,476414490,1761498676,0
1761498676579076104,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,578790597,1761498676,0
1761498676671362205,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,670998586,1761498676,0
1761498676825167616,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,824922558,1761498676,0
1761498676896876294,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,896711204,1761498676,0
1761498676989199643,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,988968089,1761498676,0
1761498677071189970,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,70855567,1761498677,0
1761498677183721354,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,183417607,1761498677,0
1761498677276110583,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,275862901,1761498677,0
1761498677388794225,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,388569647,1761498677,0
1761498677480720666,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,480503320,1761498677,0
1761498677583306942,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,582959931,1761498677,0
1761498677676161871,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,675909581,1761498677,0
1761498677830140166,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,829814115,1761498677,0
1761498677902017702,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,901721923,1761498677,0
1761498677983760953,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,983553271,1761498677,0
1761498678075672188,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,75424058,1761498678,0
1761498678188994320,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,188595660,1761498678,0
1761498678281800056,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,281279507,1761498678,0
1761498678393350973,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,393188636,1761498678,0
1761498678475395307,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,475100873,1761498678,0
1761498678587791895,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,587315379,1761498678,0
1761498678679864121,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,679287829,1761498678,0
1761498678833706144,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,833478910,1761498678,0
1761498678905515033,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,905333975,1761498678,0
1761498678987768073,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,987260037,1761498678,0
1761498679079029821,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,78833340,1761498679,0
1761498679191423871,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,191169021,1761498679,0
1761498679283782459,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,283389784,1761498679,0
1761498679395969435,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,395724121,1761498679,0
1761498679487974548,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,487673682,1761498679,0
1761498679590201762,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,589882367,1761498679,0
1761498679682175098,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,681896024,1761498679,0
1761498679836326102,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,836061875,1761498679,0
1761498679908468074,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,908057223,1761498679,0
1761498679990509649,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,990032461,1761498679,0
1761498680081968286,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,81537371,1761498680,0
1761498680194221204,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,193880338,1761498680,0
1761498680286243077,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,286024067,1761498680,0
1761498680398691261,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,398371290,1761498680,0
1761498680490640717,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,490320555,1761498680,0
1761498680592757072,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,592584207,1761498680,0
1761498680684955907,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,684709025,1761498680,0
1761498680839611956,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,839290129,1761498680,0
1761498680911325054,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,911074748,1761498680,0
1761498681003318639,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,3067981,1761498681,0
1761498681084776066,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,84546624,1761498681,0
1761498681197023981,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,196769483,1761498681,0
1761498681289719131,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,289459641,1761498681,0
1761498681402212041,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,401942311,1761498681,0
1761498681494314162,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,494042352,1761498681,0
1761498681596254027,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,596068169,1761498681,0
1761498681688179954,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,687937104,1761498681,0
1761498681842077295,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,841822893,1761498681,0
1761498681914065973,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,913803539,1761498681,0
1761498682006321343,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,6036765,1761498682,0
1761498682087883627,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,87555881,1761498682,0
1761498682199996844,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,199783690,1761498682,0
1761498682292174477,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,291819530,1761498682,0
1761498682404374287,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,404152397,1761498682,0
1761498682496389614,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,496181613,1761498682,0
1761498682599032771,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,598581248,1761498682,0
1761498682690733057,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,690440382,1761498682,0
1761498682845277301,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,844930578,1761498682,0
1761498682917679672,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,917443094,1761498682,0
1761498683009801144,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,9504342,1761498683,0
1761498683091404701,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,91246780,1761498683,0
1761498683203874327,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,203557236,1761498683,0
1761498683295953135,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,295768141,1761498683,0
1761498683408670730,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,408197222,1761498683,0
1761498683500211358,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,499968572,1761498683,0
1761498683602463975,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,602184228,1761498683,0
1761498683694608511,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,694322941,1761498683,0
1761498683848574849,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,848309279,1761498683,0
1761498683920602586,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,920357208,1761498683,0
1761498684012716434,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,12269742,1761498684,0
1761498684094456177,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,94161039,1761498684,0
1761498684206890688,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,206551485,1761498684,0
1761498684299240434,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,298922832,1761498684,0
1761498684411584192,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,411228606,1761498684,0
1761498684503316174,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,503018699,1761498684,0
1761498684605606061,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,605338795,1761498684,0
1761498684697367035,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,697134521,1761498684,0
1761498684851871187,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,851507568,1761498684,0
1761498684924351177,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,923892518,1761498684,0
1761498685016228375,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,15986613,1761498685,0
1761498685098538003,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,97878254,1761498685,0
1761498685210991800,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,210508532,1761498685,0
1761498685302785502,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,302468059,1761498685,0
1761498685415578790,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,415203331,1761498685,0
1761498685507767534,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,507528140,1761498685,0
1761498685610231654,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,609936644,1761498685,0
1761498685702306350,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,701981707,1761498685,0
1761498685856587126,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,856267188,1761498685,0
1761498685929166824,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,928848965,1761498685,0
1761498686011258337,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,10913407,1761498686,0
1761498686103268161,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,102790973,1761498686,0
1761498686215343449,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,215028951,1761498686,0
1761498686307622106,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,307187127,1761498686,0
1761498686420030965,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,419810996,1761498686,0
1761498686502273994,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,501938663,1761498686,0
1761498686614920231,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,614277154,1761498686,0
1761498686706742212,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,706501410,1761498686,0
1761498686861853382,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,861393602,1761498686,0
1761498686934197550,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,933906380,1761498686,0
1761498687016016383,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,15778813,1761498687,0
1761498687108099190,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,107773940,1761498687,0
1761498687220126789,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,219940579,1761498687,0
1761498687312231996,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,312012571,1761498687,0
1761498687425010801,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,424733742,1761498687,0
1761498687506892763,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,506606105,1761498687,0
1761498687619156875,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,618870057,1761498687,0
1761498687711386148,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,710932065,1761498687,0
1761498687865637905,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,865269647,1761498687,0
1761498687937365935,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,937167118,1761498687,0
1761498688019294841,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,19115543,1761498688,0
1761498688111288008,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,110985254,1761498688,0
1761498688223537038,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,223209964,1761498688,0
1761498688315457917,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,315211259,1761498688,0
1761498688427883684,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,427599746,1761498688,0
1761498688509508614,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,509363045,1761498688,0
1761498688621916653,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,621492522,1761498688,0
1761498688713768155,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,713402585,1761498688,0
1761498688867724409,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,867341654,1761498688,0
1761498688939682259,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,939324720,1761498688,0
1761498689021361555,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,21198610,1761498689,0
1761498689113412283,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,113169465,1761498689,0
1761498689225903705,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,225572119,1761498689,0
1761498689319675661,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,319347883,1761498689,0
1761498689422982696,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,422380324,1761498689,0
1761498689515092752,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,514682125,1761498689,0
1761498689627455117,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,627052810,1761498689,0
1761498689719615766,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,719162994,1761498689,0
1761498689874202763,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,873936873,1761498689,0
1761498689946861091,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,946510593,1761498689,0
1761498690028830494,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,28609629,1761498690,0
1761498690121186528,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,120861854,1761498690,0
1761498690233703701,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,233495796,1761498690,0
1761498690316078703,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,315878669,1761498690,0
1761498690428180449,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,427969215,1761498690,0
1761498690520226368,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,520011167,1761498690,0
1761498690632630229,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,632402835,1761498690,0
1761498690724453587,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,724314034,1761498690,0
1761498690868662511,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,868359949,1761498690,0
1761498690941389986,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,941173792,1761498690,0
1761498691034206372,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,33574816,1761498691,0
1761498691126247964,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,125919130,1761498691,0
1761498691228854464,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,228507166,1761498691,0
1761498691320784695,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,320513173,1761498691,0
1761498691433252579,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,432969185,1761498691,0
1761498691525353243,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,525035737,1761498691,0
1761498691637993575,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,637685797,1761498691,0
1761498691720220856,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,719863222,1761498691,0
1761498691873616139,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,873375401,1761498691,0
1761498691945286288,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,945107950,1761498691,0
1761498692037955689,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,37441702,1761498692,0
1761498692130017466,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,129692855,1761498692,0
1761498692232743798,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,232518004,1761498692,0
1761498692325159305,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,324772902,1761498692,0
1761498692438134894,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,437845228,1761498692,0
1761498692530245055,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,529935197,1761498692,0
1761498692633003931,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,632736633,1761498692,0
1761498692725042027,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,724822442,1761498692,0
