timestamp,can_msg.data,can_msg.dlc,can_msg.id,header.frame_id,header.stamp.nanosec,header.stamp.sec,runs_aborted,runs_ok,total_runtime
1761498565405750527,[  0  37   0  16   0   0  49 213],8,259,Statistics,405416727,1761498565,16,37,12757
1761498566404457603,[  0  37   0  16   0   0  49 213],8,259,Statistics,404225789,1761498566,16,37,12757
1761498567406975142,[  0  37   0  16   0   0  49 213],8,259,Statistics,406642237,1761498567,16,37,12757
1761498568409881362,[  0  37   0  16   0   0  49 213],8,259,Statistics,409564554,1761498568,16,37,12757
1761498569414669101,[  0  37   0  16   0   0  49 213],8,259,Statistics,414360806,1761498569,16,37,12757
1761498570420189758,[  0  37   0  16   0   0  49 213],8,259,Statistics,420015833,1761498570,16,37,12757
1761498571424393586,[  0  37   0  16   0   0  49 213],8,259,Statistics,424071979,1761498571,16,37,12757
1761498572426984679,[  0  37   0  16   0   0  49 213],8,259,Statistics,426680608,1761498572,16,37,12757
1761498573429699015,[  0  37   0  16   0   0  49 213],8,259,Statistics,429391200,1761498573,16,37,12757
1761498574438738853,[  0  37   0  16   0   0  49 213],8,259,Statistics,437400294,1761498574,16,37,12757
1761498575437353212,[  0  37   0  16   0   0  49 213],8,259,Statistics,437132119,1761498575,16,37,12757
1761498576437378082,[  0  37   0  16   0   0  49 213],8,259,Statistics,437143901,1761498576,16,37,12757
1761498577441601592,[  0  37   0  16   0   0  49 213],8,259,Statistics,441400308,1761498577,16,37,12757
1761498578445832863,[  0  37   0  16   0   0  49 213],8,259,Statistics,445557529,1761498578,16,37,12757
1761498579448903038,[  0  37   0  16   0   0  49 213],8,259,Statistics,448708057,1761498579,16,37,12757
1761498580451001115,[  0  37   0  16   0   0  49 213],8,259,Statistics,450672148,1761498580,16,37,12757
1761498581455769801,[  0  37   0  16   0   0  49 213],8,259,Statistics,455589381,1761498581,16,37,12757
1761498582459366228,[  0  37   0  16   0   0  49 213],8,259,Statistics,459135311,1761498582,16,37,12757
1761498583465682226,[  0  37   0  16   0   0  49 213],8,259,Statistics,465309130,1761498583,16,37,12757
1761498584469959166,[  0  37   0  16   0   0  49 213],8,259,Statistics,469646455,1761498584,16,37,12757
1761498585475730084,[  0  37   0  16   0   0  49 213],8,259,Statistics,475502176,1761498585,16,37,12757
1761498586479400572,[  0  37   0  16   0   0  49 213],8,259,Statistics,479158775,1761498586,16,37,12757
1761498587481679317,[  0  37   0  16   0   0  49 213],8,259,Statistics,481400143,1761498587,16,37,12757
1761498588483905198,[  0  37   0  16   0   0  49 213],8,259,Statistics,483336642,1761498588,16,37,12757
1761498589486161066,[  0  37   0  16   0   0  49 213],8,259,Statistics,485866564,1761498589,16,37,12757
1761498590488248582,[  0  37   0  16   0   0  49 213],8,259,Statistics,488035778,1761498590,16,37,12757
1761498591494693151,[  0  37   0  16   0   0  49 213],8,259,Statistics,494425850,1761498591,16,37,12757
1761498592496151898,[  0  37   0  16   0   0  49 213],8,259,Statistics,495975063,1761498592,16,37,12757
1761498593498729108,[  0  37   0  16   0   0  49 213],8,259,Statistics,498511920,1761498593,16,37,12757
1761498594504753114,[  0  37   0  16   0   0  49 213],8,259,Statistics,504560854,1761498594,16,37,12757
1761498595509221676,[  0  37   0  16   0   0  49 213],8,259,Statistics,508853733,1761498595,16,37,12757
1761498596503649962,[  0  37   0  16   0   0  49 213],8,259,Statistics,503164769,1761498596,16,37,12757
1761498597515784776,[  0  37   0  16   0   0  49 213],8,259,Statistics,515605732,1761498597,16,37,12757
1761498598512352973,[  0  37   0  16   0   0  49 213],8,259,Statistics,512038567,1761498598,16,37,12757
1761498599514891189,[  0  37   0  16   0   0  49 213],8,259,Statistics,514597679,1761498599,16,37,12757
1761498600520181281,[  0  37   0  16   0   0  49 213],8,259,Statistics,519858715,1761498600,16,37,12757
1761498601525176218,[  0  37   0  16   0   0  49 213],8,259,Statistics,524862805,1761498601,16,37,12757
1761498602530614992,[  0  37   0  16   0   0  49 213],8,259,Statistics,530228841,1761498602,16,37,12757
1761498603527091770,[  0  37   0  16   0   0  49 213],8,259,Statistics,526822645,1761498603,16,37,12757
1761498604532024115,[  0  37   0  16   0   0  49 213],8,259,Statistics,531764014,1761498604,16,37,12757
1761498605534186579,[  0  37   0  16   0   0  49 213],8,259,Statistics,533681259,1761498605,16,37,12757
1761498606537012506,[  0  37   0  16   0   0  49 213],8,259,Statistics,536559154,1761498606,16,37,12757
1761498607541042480,[  0  37   0  16   0   0  49 213],8,259,Statistics,540830636,1761498607,16,37,12757
1761498608551332492,[  0  37   0  16   0   0  49 213],8,259,Statistics,551028167,1761498608,16,37,12757
1761498609556292907,[  0  37   0  16   0   0  49 213],8,259,Statistics,555979461,1761498609,16,37,12757
1761498610558498393,[  0  37   0  16   0   0  49 213],8,259,Statistics,558212756,1761498610,16,37,12757
1761498611561466709,[  0  37   0  16   0   0  49 213],8,259,Statistics,561126319,1761498611,16,37,12757
1761498612563217310,[  0  37   0  16   0   0  49 213],8,259,Statistics,562935769,1761498612,16,37,12757
1761498613565334160,[  0  37   0  16   0   0  49 213],8,259,Statistics,564921321,1761498613,16,37,12757
1761498614569066560,[  0  37   0  16   0   0  49 213],8,259,Statistics,568765691,1761498614,16,37,12757
1761498615575852262,[  0  37   0  16   0   0  49 213],8,259,Statistics,575248669,1761498615,16,37,12757
1761498616569873768,[  0  37   0  16   0   0  49 213],8,259,Statistics,569578947,1761498616,16,37,12757
1761498617573222534,[  0  37   0  16   0   0  49 213],8,259,Statistics,573009155,1761498617,16,37,12757
1761498618576894545,[  0  37   0  16   0   0  49 213],8,259,Statistics,576728847,1761498618,16,37,12757
1761498619584181310,[  0  37   0  16   0   0  49 213],8,259,Statistics,583938107,1761498619,16,37,12757
1761498620591408980,[  0  37   0  16   0   0  49 213],8,259,Statistics,591180369,1761498620,16,37,12757
1761498621591296263,[  0  37   0  16   0   0  49 213],8,259,Statistics,591088324,1761498621,16,37,12757
1761498622599267008,[  0  37   0  16   0   0  49 213],8,259,Statistics,598671735,1761498622,16,37,12757
1761498623594349096,[  0  37   0  16   0   0  49 213],8,259,Statistics,593821120,1761498623,16,37,12757
1761498624600342050,[  0  37   0  16   0   0  49 213],8,259,Statistics,600098047,1761498624,16,37,12757
1761498625607668255,[  0  37   0  16   0   0  49 213],8,259,Statistics,607371579,1761498625,16,37,12757
1761498626604738170,[  0  37   0  16   0   0  49 213],8,259,Statistics,604420630,1761498626,16,37,12757
1761498627611652374,[  0  37   0  16   0   0  49 213],8,259,Statistics,611233168,1761498627,16,37,12757
1761498628616867149,[  0  37   0  16   0   0  49 213],8,259,Statistics,616598313,1761498628,16,37,12757
1761498629613071355,[  0  37   0  16   0   0  49 213],8,259,Statistics,612863608,1761498629,16,37,12757
1761498630619698225,[  0  37   0  16   0   0  49 213],8,259,Statistics,619146537,1761498630,16,37,12757
1761498631626575264,[  0  37   0  16   0   0  49 213],8,259,Statistics,626295165,1761498631,16,37,12757
1761498632623984936,[  0  37   0  16   0   0  49 213],8,259,Statistics,623725636,1761498632,16,37,12757
1761498633630089247,[  0  37   0  16   0   0  49 213],8,259,Statistics,629813435,1761498633,16,37,12757
1761498634639571997,[  0  37   0  16   0   0  49 213],8,259,Statistics,639263064,1761498634,16,37,12757
1761498635632716893,[  0  37   0  16   0   0  49 213],8,259,Statistics,632535195,1761498635,16,37,12757
1761498636644778835,[  0  37   0  16   0   0  49 213],8,259,Statistics,644612529,1761498636,16,37,12757
1761498637646422430,[  0  37   0  16   0   0  49 213],8,259,Statistics,646179835,1761498637,16,37,12757
1761498638648156490,[  0  37   0  16   0   0  49 213],8,259,Statistics,647913863,1761498638,16,37,12757
1761498639649483025,[  0  37   0  16   0   0  49 213],8,259,Statistics,649170957,1761498639,16,37,12757
1761498640650718359,[  0  37   0  16   0   0  49 213],8,259,Statistics,650509557,1761498640,16,37,12757
1761498641662990985,[  0  37   0  16   0   0  49 213],8,259,Statistics,662566659,1761498641,16,37,12757
1761498642658555662,[  0  37   0  16   0   0  49 213],8,259,Statistics,658275467,1761498642,16,37,12757
1761498643664967997,[  0  37   0  16   0   0  49 213],8,259,Statistics,664740378,1761498643,16,37,12757
1761498644670759656,[  0  37   0  16   0   0  49 213],8,259,Statistics,670460804,1761498644,16,37,12757
1761498645672917485,[  0  37   0  16   0   0  49 213],8,259,Statistics,672711978,1761498645,16,37,12757
1761498646677428084,[  0  37   0  16   0   0  49 213],8,259,Statistics,677095408,1761498646,16,37,12757
1761498647674692175,[  0  37   0  16   0   0  49 213],8,259,Statistics,674399147,1761498647,16,37,12757
1761498648679151814,[  0  37   0  16   0   0  49 213],8,259,Statistics,678875811,1761498648,16,37,12757
1761498649682976927,[  0  37   0  16   0   0  49 213],8,259,Statistics,682661404,1761498649,16,37,12757
1761498650684575818,[  0  37   0  16   0   0  49 213],8,259,Statistics,684255046,1761498650,16,37,12757
1761498651692718345,[  0  37   0  16   0   0  49 213],8,259,Statistics,692033729,1761498651,16,37,12757
1761498652694971218,[  0  37   0  16   0   0  49 213],8,259,Statistics,694713775,1761498652,16,37,12757
1761498653697059335,[  0  37   0  16   0   0  49 213],8,259,Statistics,696906277,1761498653,16,37,12757
1761498654701713926,[  0  37   0  16   0   0  49 213],8,259,Statistics,701230625,1761498654,16,37,12757
1761498655705223239,[  0  37   0  16   0   0  49 213],8,259,Statistics,705012421,1761498655,16,37,12757
1761498656709139452,[  0  37   0  16   0   0  49 213],8,259,Statistics,708970555,1761498656,16,37,12757
1761498657710666953,[  0  37   0  16   0   0  49 213],8,259,Statistics,710370982,1761498657,16,37,12757
1761498658712809518,[  0  37   0  16   0   0  49 213],8,259,Statistics,712571212,1761498658,16,37,12757
1761498659715919152,[  0  37   0  16   0   0  49 213],8,259,Statistics,715708014,1761498659,16,37,12757
1761498660720207025,[  0  37   0  16   0   0  49 213],8,259,Statistics,720004879,1761498660,16,37,12757
1761498661723594781,[  0  37   0  16   0   0  49 213],8,259,Statistics,723032119,1761498661,16,37,12757
1761498662728046089,[  0  37   0  16   0   0  49 213],8,259,Statistics,727873863,1761498662,16,37,12757
1761498663733009167,[  0  37   0  16   0   0  49 213],8,259,Statistics,732719212,1761498663,16,37,12757
1761498664736678015,[  0  37   0  16   0   0  49 213],8,259,Statistics,736520093,1761498664,16,37,12757
1761498665741384144,[  0  37   0  16   0   0  49 213],8,259,Statistics,740908491,1761498665,16,37,12757
1761498666739603867,[  0  37   0  16   0   0  49 213],8,259,Statistics,739313432,1761498666,16,37,12757
1761498667742852336,[  0  37   0  16   0   0  49 213],8,259,Statistics,742440332,1761498667,16,37,12757
1761498668746722181,[  0  37   0  16   0   0  49 213],8,259,Statistics,746380386,1761498668,16,37,12757
1761498669749409769,[  0  37   0  16   0   0  49 213],8,259,Statistics,749200743,1761498669,16,37,12757
1761498670752625998,[  0  37   0  16   0   0  49 213],8,259,Statistics,752223690,1761498670,16,37,12757
1761498671755770863,[  0  37   0  16   0   0  49 213],8,259,Statistics,755427468,1761498671,16,37,12757
1761498672763975802,[  0  37   0  16   0   0  49 213],8,259,Statistics,763436917,1761498672,16,37,12757
1761498673759887445,[  0  37   0  16   0   0  49 213],8,259,Statistics,759482257,1761498673,16,37,12757
1761498674766005865,[  0  37   0  16   0   0  49 213],8,259,Statistics,765285955,1761498674,16,37,12757
1761498675772191869,[  0  37   0  16   0   0  49 213],8,259,Statistics,771575448,1761498675,16,37,12757
1761498676773722248,[  0  37   0  16   0   0  49 213],8,259,Statistics,773357349,1761498676,16,37,12757
1761498677778520017,[  0  37   0  16   0   0  49 213],8,259,Statistics,778150222,1761498677,16,37,12757
1761498678781990160,[  0  37   0  16   0   0  49 213],8,259,Statistics,781735758,1761498678,16,37,12757
1761498679784541289,[  0  37   0  16   0   0  49 213],8,259,Statistics,784161830,1761498679,16,37,12757
1761498680787886189,[  0  37   0  16   0   0  49 213],8,259,Statistics,787312520,1761498680,16,37,12757
1761498681790636591,[  0  37   0  16   0   0  49 213],8,259,Statistics,790201323,1761498681,16,37,12757
1761498682793119572,[  0  37   0  16   0   0  49 213],8,259,Statistics,792911026,1761498682,16,37,12757
1761498683797026857,[  0  37   0  16   0   0  49 213],8,259,Statistics,796720999,1761498683,16,37,12757
1761498684800012509,[  0  37   0  16   0   0  49 213],8,259,Statistics,799813052,1761498684,16,37,12757
1761498685804679141,[  0  37   0  16   0   0  49 213],8,259,Statistics,804454244,1761498685,16,37,12757
1761498686809819224,[  0  37   0  16   0   0  49 213],8,259,Statistics,809487669,1761498686,16,37,12757
1761498687813942251,[  0  37   0  16   0   0  49 213],8,259,Statistics,813588200,1761498687,16,37,12757
1761498688815936630,[  0  37   0  16   0   0  49 213],8,259,Statistics,815752949,1761498688,16,37,12757
1761498689822299820,[  0  37   0  16   0   0  49 213],8,259,Statistics,821947753,1761498689,16,37,12757
1761498690816642931,[  0  37   0  16   0   0  49 213],8,259,Statistics,816490482,1761498690,16,37,12757
1761498691822311161,[  0  37   0  16   0   0  49 213],8,259,Statistics,822018967,1761498691,16,37,12757
1761498692827446022,[  0  37   0  16   0   0  49 213],8,259,Statistics,827159843,1761498692,16,37,12757
1761498693833103074,[  0  37   0  16   0   0  49 213],8,259,Statistics,832907520,1761498693,16,37,12757
1761498694832594400,[  0  37   0  16   0   0  49 213],8,259,Statistics,832393022,1761498694,16,37,12757
1761498695841048873,[  0  37   0  16   0   0  49 213],8,259,Statistics,840762951,1761498695,16,37,12757
1761498696836647048,[  0  37   0  16   0   0  49 213],8,259,Statistics,836430503,1761498696,16,37,12757
1761498697841629463,[  0  37   0  16   0   0  49 213],8,259,Statistics,841125587,1761498697,16,37,12757
1761498698847937053,[  0  37   0  16   0   0  49 213],8,259,Statistics,847743484,1761498698,16,37,12757
1761498699849132049,[  0  37   0  16   0   0  49 213],8,259,Statistics,848912144,1761498699,16,37,12757
1761498700859445170,[  0  37   0  16   0   0  49 213],8,259,Statistics,859118032,1761498700,16,37,12757
1761498701857404915,[  0  37   0  16   0   0  49 213],8,259,Statistics,856956720,1761498701,16,37,12757
1761498702865278310,[  0  37   0  16   0   0  49 213],8,259,Statistics,864954756,1761498702,16,37,12757
1761498703860974175,[  0  37   0  16   0   0  49 213],8,259,Statistics,860718909,1761498703,16,37,12757
1761498704866781802,[  0  37   0  16   0   0  49 213],8,259,Statistics,866477288,1761498704,16,37,12757
1761498705872534568,[  0  37   0  16   0   0  49 213],8,259,Statistics,872344647,1761498705,16,37,12757
1761498706878520060,[  0  37   0  16   0   0  49 213],8,259,Statistics,878190810,1761498706,16,37,12757
1761498707873081088,[  0  37   0  16   0   0  49 213],8,259,Statistics,872840031,1761498707,16,37,12757
1761498708876692272,[  0  37   0  16   0   0  49 213],8,259,Statistics,876266510,1761498708,16,37,12757
1761498709888731239,[  0  37   0  16   0   0  49 213],8,259,Statistics,888531910,1761498709,16,37,12757
1761498710882396522,[  0  37   0  16   0   0  49 213],8,259,Statistics,882134569,1761498710,16,37,12757
1761498711895162450,[  0  37   0  16   0   0  49 213],8,259,Statistics,894905649,1761498711,16,37,12757
1761498712897763735,[  0  37   0  16   0   0  49 213],8,259,Statistics,897431830,1761498712,16,37,12757
1761498713900099188,[  0  37   0  16   0   0  49 213],8,259,Statistics,899916563,1761498713,16,37,12757
1761498714904644245,[  0  37   0  16   0   0  49 213],8,259,Statistics,904440948,1761498714,16,37,12757
1761498715899882782,[  0  37   0  16   0   0  49 213],8,259,Statistics,899588221,1761498715,16,37,12757
1761498716903341070,[  0  37   0  16   0   0  49 213],8,259,Statistics,903046796,1761498716,16,37,12757
1761498717905703538,[  0  37   0  16   0   0  49 213],8,259,Statistics,905332432,1761498717,16,37,12757
1761498718917160385,[  0  37   0  16   0   0  49 213],8,259,Statistics,916934336,1761498718,16,37,12757
1761498719918663959,[  0  37   0  16   0   0  49 213],8,259,Statistics,918373846,1761498719,16,37,12757
1761498720920040042,[  0  37   0  16   0   0  49 213],8,259,Statistics,919886313,1761498720,16,37,12757
1761498721921964252,[  0  37   0  16   0   0  49 213],8,259,Statistics,921653530,1761498721,16,37,12757
1761498722924561806,[  0  37   0  16   0   0  49 213],8,259,Statistics,924243565,1761498722,16,37,12757
1761498723930707952,[  0  37   0  16   0   0  49 213],8,259,Statistics,930448783,1761498723,16,37,12757
1761498724939286171,[  0  37   0  16   0   0  49 213],8,259,Statistics,938982170,1761498724,16,37,12757
1761498725939081659,[  0  37   0  16   0   0  49 213],8,259,Statistics,938820250,1761498725,16,37,12757
1761498726947048833,[  0  37   0  16   0   0  49 213],8,259,Statistics,946629151,1761498726,16,37,12757
1761498727945146841,[  0  37   0  16   0   0  49 213],8,259,Statistics,944930232,1761498727,16,37,12757
1761498728948353225,[  0  37   0  16   0   0  49 213],8,259,Statistics,948074152,1761498728,16,37,12757
1761498729949354832,[  0  37   0  16   0   0  49 213],8,259,Statistics,949130799,1761498729,16,37,12757
1761498730949523157,[  0  37   0  16   0   0  49 213],8,259,Statistics,949312468,1761498730,16,37,12757
1761498731957685150,[  0  37   0  16   0   0  49 213],8,259,Statistics,957410525,1761498731,16,37,12757
1761498732962698108,[  0  37   0  16   0   0  49 213],8,259,Statistics,962438683,1761498732,16,37,12757
1761498733967851837,[  0  37   0  16   0   0  49 213],8,259,Statistics,967496860,1761498733,16,37,12757
1761498734964424222,[  0  37   0  16   0   0  49 213],8,259,Statistics,964068381,1761498734,16,37,12757
1761498735972451154,[  0  37   0  16   0   0  49 213],8,259,Statistics,972177137,1761498735,16,37,12757
1761498736978544962,[  0  37   0  16   0   0  49 213],8,259,Statistics,978182592,1761498736,16,37,12757
1761498737972391494,[  0  37   0  16   0   0  49 213],8,259,Statistics,972195205,1761498737,16,37,12757
1761498738977145690,[  0  37   0  16   0   0  49 213],8,259,Statistics,976969529,1761498738,16,37,12757
1761498739980768560,[  0  37   0  16   0   0  49 213],8,259,Statistics,980549359,1761498739,16,37,12757
1761498740983995594,[  0  37   0  16   0   0  49 213],8,259,Statistics,983809609,1761498740,16,37,12757
1761498741989643348,[  0  37   0  16   0   0  49 213],8,259,Statistics,989445651,1761498741,16,37,12757
1761498742993170876,[  0  37   0  16   0   0  49 213],8,259,Statistics,992902843,1761498742,16,37,12757
1761498744000816059,[  0  37   0  16   0   0  49 213],8,259,Statistics,588250,1761498744,16,37,12757
1761498744996132981,[  0  37   0  16   0   0  49 213],8,259,Statistics,995769044,1761498744,16,37,12757
1761498746002682368,[  0  37   0  16   0   0  49 213],8,259,Statistics,2400799,1761498746,16,37,12757
1761498747004787908,[  0  37   0  16   0   0  49 213],8,259,Statistics,4523620,1761498747,16,37,12757
1761498748009259930,[  0  37   0  16   0   0  49 213],8,259,Statistics,9053529,1761498748,16,37,12757
1761498749012761461,[  0  37   0  16   0   0  49 213],8,259,Statistics,12543252,1761498749,16,37,12757
1761498750015780985,[  0  37   0  16   0   0  49 213],8,259,Statistics,15308663,1761498750,16,37,12757
1761498751018120741,[  0  37   0  16   0   0  49 213],8,259,Statistics,17678756,1761498751,16,37,12757
1761498752022081953,[  0  37   0  16   0   0  49 213],8,259,Statistics,21833153,1761498752,16,37,12757
1761498753026148073,[  0  37   0  16   0   0  49 213],8,259,Statistics,25845000,1761498753,16,37,12757
1761498754028066550,[  0  37   0  16   0   0  49 213],8,259,Statistics,27675381,1761498754,16,37,12757
1761498755032258774,[  0  37   0  16   0   0  49 213],8,259,Statistics,31954453,1761498755,16,37,12757
1761498756033440922,[  0  37   0  16   0   0  49 213],8,259,Statistics,33242585,1761498756,16,37,12757
1761498757035950446,[  0  37   0  16   0   0  49 213],8,259,Statistics,35737806,1761498757,16,37,12757
1761498758040079349,[  0  37   0  16   0   0  49 213],8,259,Statistics,39857620,1761498758,16,37,12757
1761498759043677287,[  0  37   0  16   0   0  49 213],8,259,Statistics,43269030,1761498759,16,37,12757
1761498760047834954,[  0  37   0  16   0   0  49 213],8,259,Statistics,47578217,1761498760,16,37,12757
1761498761051003000,[  0  37   0  16   0   0  49 213],8,259,Statistics,50737079,1761498761,16,37,12757
1761498762053727028,[  0  37   0  16   0   0  49 213],8,259,Statistics,53420883,1761498762,16,37,12757
1761498763057814658,[  0  37   0  16   0   0  49 213],8,259,Statistics,57345441,1761498763,16,37,12757
1761498764060976958,[  0  37   0  16   0   0  49 213],8,259,Statistics,60650333,1761498764,16,37,12757
1761498765064382923,[  0  37   0  16   0   0  49 213],8,259,Statistics,64117322,1761498765,16,37,12757
1761498766067319207,[  0  37   0  16   0   0  49 213],8,259,Statistics,67108230,1761498766,16,37,12757
1761498767069235057,[  0  37   0  16   0   0  49 213],8,259,Statistics,69096785,1761498767,16,37,12757
1761498768078047805,[  0  37   0  16   0   0  49 213],8,259,Statistics,77714364,1761498768,16,37,12757
1761498769083670226,[  0  37   0  16   0   0  49 213],8,259,Statistics,83316145,1761498769,16,37,12757
1761498770078664289,[  0  37   0  16   0   0  49 213],8,259,Statistics,78468673,1761498770,16,37,12757
1761498771082904504,[  0  37   0  16   0   0  49 213],8,259,Statistics,82683319,1761498771,16,37,12757
1761498772087702850,[  0  37   0  16   0   0  49 213],8,259,Statistics,87141217,1761498772,16,37,12757
1761498773091799198,[  0  37   0  16   0   0  49 213],8,259,Statistics,91448541,1761498773,16,37,12757
1761498774097699504,[  0  37   0  16   0   0  49 213],8,259,Statistics,97410064,1761498774,16,37,12757
1761498775102124372,[  0  37   0  16   0   0  49 213],8,259,Statistics,101854995,1761498775,16,37,12757
1761498776105898633,[  0  37   0  16   0   0  49 213],8,259,Statistics,105613673,1761498776,16,37,12757
1761498777108590257,[  0  37   0  16   0   0  49 213],8,259,Statistics,108381393,1761498777,16,37,12757
1761498778110471884,[  0  37   0  16   0   0  49 213],8,259,Statistics,110155724,1761498778,16,37,12757
1761498779112533213,[  0  37   0  16   0   0  49 213],8,259,Statistics,112214204,1761498779,16,37,12757
1761498780114613411,[  0  37   0  16   0   0  49 213],8,259,Statistics,114289027,1761498780,16,37,12757
1761498781115258877,[  0  37   0  16   0   0  49 213],8,259,Statistics,115103068,1761498781,16,37,12757
1761498782119643379,[  0  37   0  16   0   0  49 213],8,259,Statistics,119270482,1761498782,16,37,12757
1761498783124844737,[  0  37   0  16   0   0  49 213],8,259,Statistics,124519744,1761498783,16,37,12757
1761498784124080859,[  0  37   0  16   0   0  49 213],8,259,Statistics,123790619,1761498784,16,37,12757
1761498785128029269,[  0  37   0  16   0   0  49 213],8,259,Statistics,127816053,1761498785,16,37,12757
1761498786131683877,[  0  37   0  16   0   0  49 213],8,259,Statistics,131327813,1761498786,16,37,12757
1761498787135901582,[  0  37   0  16   0   0  49 213],8,259,Statistics,135443757,1761498787,16,37,12757
1761498788144296725,[  0  38   0  16   0   0  49 214],8,259,Statistics,143931093,1761498788,16,38,12758
1761498789149966640,[  0  38   0  16   0   0  49 215],8,259,Statistics,149626832,1761498789,16,38,12759
1761498790152927456,[  0  38   0  16   0   0  49 215],8,259,Statistics,152683231,1761498790,16,38,12759
1761498791149243583,[  0  38   0  16   0   0  49 216],8,259,Statistics,149020191,1761498791,16,38,12760
